#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
495020000,-233978.32513383916,65511.878519610036,-168466.44661422912,297.80285406404414,300.2171177365673,229
495025000,-234279.67835040973,65981.21166755908,-168298.46668285065,299.93634121361885,301.1073648595299,229
495030000,-232429.19291423028,64607.00829264452,-167822.18462158577,293.68950939682856,305.04836992445746,229
495035000,-234140.83354742546,65540.36195400241,-168600.47159342305,297.93233360649157,301.1955858109354,229
495040000,-234056.20365854818,66041.67452001537,-168014.52913853282,300.21119228541255,302.61239372721013,229
495045000,-234052.2304935977,65669.29904616834,-168382.93144742935,298.51845378666985,301.99188101060975,229
495050000,-233179.35471343645,66296.92905229825,-166882.4256611382,301.3715242732042,303.09599023765503,229
495055000,-233570.14120244887,64772.367101983284,-168797.77410046558,294.44119483889654,302.4907543276483,229
495060000,-233981.02699492313,64908.97561137454,-169072.0513835486,295.06218762532643,301.6125510020056,229
495065000,-233376.8744626122,65375.20646701672,-168001.6679955955,297.18157242393823,302.43715314361805,229
495070000,-233993.87836735672,65890.32094527368,-168103.55742208305,299.5231716157354,302.79225874907945,229
495075000,-233309.08914493863,65564.96901133878,-167744.12013359985,298.0441919758512,303.5685686524891,229
495080000,-233716.94593726099,65695.91835661838,-168021.0275806426,298.63945942418746,301.885211288347,229
495085000,-232875.4591296732,64863.523149587214,-168011.93598008598,294.85557054838745,303.418688486737,229
495090000,-233081.15872270102,65928.29894940602,-167152.859773295,299.6958114221009,302.56297068628794,229
495095000,-232924.1315490594,65731.52248956333,-167192.60905949608,298.80130812471447,302.9793224584833,229
495100000,-233453.8319436824,65469.39788854681,-167984.43405513559,297.60974628788284,301.71599211386996,229
495105000,-233115.18409105274,66159.14139361284,-166956.0426974399,300.7451713286915,304.15824273724957,229
495110000,-234078.79389344295,65667.16781361634,-168411.62607982662,298.508765663676,301.6658366525823,229
495115000,-234430.92745411955,65655.00444595108,-168775.92300816847,298.45347362065115,299.22877057106587,229
495120000,-232334.36546897772,65491.68701252865,-166842.67845644907,297.7110678327137,304.69912154726245,229
495125000,-234362.15858168178,65976.304644947,-168385.85393673478,299.9140349483757,301.1473704490786,229
495130000,-234432.69260639185,65836.7136836946,-168595.97892269725,299.2794845797725,302.820114351956,229
495135000,-233416.18398694857,65758.35211705312,-167657.83186989545,298.92326981808196,302.95268684046204,229
495140000,-232973.3304073608,65759.17104767449,-167214.1593596863,298.92699249985867,302.2008463935704,229
495145000,-233382.4235806628,65607.97761369977,-167774.44596696305,298.2396997955297,301.44206512045207,229
495150000,-233648.49580347422,65293.01706516795,-168355.47873830626,296.80795714992263,302.66225102854304,229
495155000,-233386.64387347968,65661.67752892012,-167724.96634455957,298.48380801493954,302.1727006448019,229
495160000,-234105.80701381923,65544.02648865175,-168561.78052516747,297.948991789741,301.57089718597103,229
495165000,-233556.7649857665,66460.13813794148,-167096.626847825,302.1134375355325,303.44792185625323,229
495170000,-233597.724341359,65160.822853596415,-168436.90148776257,296.20703080822165,302.2353612140072,229
495175000,-234248.68661786965,65949.56454509984,-168299.1220727698,299.7924802283403,301.77485820173484,229
495180000,-233724.771633561,65310.29044420691,-168414.4811893541,296.8864782012705,301.3160920420091,229
495185000,-233711.64440665534,65408.363833529525,-168303.2805731258,297.332298652584,302.90234899281563,229
495190000,-233445.4108930903,65434.540535697946,-168010.87035739236,297.45129228842376,303.5765944535547,229
495195000,-233481.7378798183,66329.5657344166,-167152.1721454017,301.51988358302185,304.3582683318262,229
495200000,-234147.26698242943,66114.86079036933,-168032.4061920601,300.5438812676586,301.16837328871463,229
495205000,-232858.19645714527,65071.73217659166,-167786.46428055363,295.8020438275083,302.68837236665723,229
495210000,-234189.41081298818,66246.50727978605,-167942.90353320213,301.14231778271096,301.5368710281689,229
495215000,-232228.78568853205,65777.46610254236,-166451.3195859897,299.01015786891884,304.50258912741725,229
495220000,-234203.54029841488,64847.25021171395,-169356.29008670093,294.7815972865581,302.4684449893494,229
495225000,-234236.08962441143,65913.48886354605,-168322.60076086537,299.62848796965693,302.3302108205502,229
495230000,-233799.57179960446,65675.15875693515,-168124.4130426693,298.5450907665548,302.8382325655269,229
495235000,-233003.99064092734,65890.10966169857,-167113.88097922876,299.52221116622445,302.7379491119455,229
495240000,-233327.53225620952,65765.53161468747,-167562.00064152206,298.95590626409097,303.5583039463209,229
495245000,-233838.27760185837,65586.59799952223,-168251.67960233614,298.14251268588276,301.5566807559464,229
495250000,-233727.9357227555,65497.71763115807,-168230.21809159743,297.7384817228386,301.42168636107044,229
495255000,-233994.5034386085,65490.80117912515,-168503.70225948334,297.7070410253354,303.2991434428452,229
495260000,-233957.80668286304,65230.59017181094,-168727.2165110521,296.52417797228077,301.3108879478708,229
495265000,-233153.17302132258,64717.2299058551,-168435.9431154675,294.19055305082526,303.7632787691026,229
495270000,-234668.68699286226,65089.22992670332,-169579.45706615894,295.88158482130524,299.88776488381177,229
495275000,-233124.09760671202,65006.9746853839,-168117.12292132812,295.5076702552725,302.1236197883244,229
495280000,-233863.83770189295,65035.51218999759,-168828.32551189535,295.63739558927097,301.9386132945093,229
495285000,-233115.37362836092,64913.108472350985,-168202.26515600993,295.08097471893524,303.54453480034795,229
495290000,-233377.1306152339,65524.164160112035,-167852.96645512187,297.8587019329829,302.5297540864252,229
495295000,-233769.18579962547,65169.179642004136,-168600.00615762133,296.2450189638793,303.19652197461136,229
495300000,-233187.18370397598,65492.66602396895,-167694.51768000703,297.71551820732776,303.009026971464,229
495305000,-233672.62544958224,65867.64480910392,-167804.98064047832,299.42009079706406,302.811439983725,229
495310000,-233329.37695219344,65919.02808346515,-167410.3488687283,299.6536680673502,303.52519940261016,229
495315000,-233406.64966336684,65500.746090692875,-167905.90357267397,297.75224844596215,303.61597158778886,229
495320000,-233186.0680477575,65535.073256241274,-167650.99479151622,297.90829232843424,304.87723982769324,229
495325000,-233571.35635180003,65968.11457754835,-167603.24177425168,299.87680467042594,303.2460595383099,229
495330000,-233421.76124554616,65708.60290025522,-167713.15834529093,298.697120620644,302.0991939634025,229
495335000,-233245.71679220023,65836.34328794827,-167409.37350425194,299.2778008406876,303.0416008569597,229
495340000,-234454.8507683284,65463.13601302868,-168991.71475529973,297.5812811538761,301.43430992000725,229
495345000,-233988.067576722,64985.18112150405,-169002.88645521796,295.4086014196612,302.2774596674889,229
495350000,-233219.19629084878,64968.80469609378,-168250.391594755,295.33415772583425,303.8163653860822,229
495355000,-232961.87512909668,65281.248365508276,-167680.6267635884,296.7544591824323,302.17549971793034,229
495360000,-234040.59165890608,65492.02143213607,-168548.57022677,297.7125880320393,300.01214601912375,229
495365000,-233259.66513262643,65372.24604761507,-167887.41908501135,297.1681149965684,302.2442066173841,229
495370000,-233677.1568683742,65567.76714204426,-168109.38972632994,298.05691167385055,301.2403504943998,229
495375000,-234092.4151305356,65472.501290645305,-168619.9138398903,297.6238536837189,300.8315600842244,229
495380000,-234082.7801209353,65224.897244154185,-168857.8828767811,296.4982991524015,302.32042052285834,229
495385000,-232891.57968914486,65561.48594951443,-167330.09373963042,298.0283587288797,302.6871389106361,229
495390000,-234560.18991547544,66169.91950946068,-168390.27040601475,300.7941663160656,301.179805546892,229
495395000,-233739.66891571577,64955.55396980455,-168784.11494591122,295.2739227852933,300.70155198550333,229
495400000,-233395.01020874572,64868.317521142075,-168526.69268760365,294.87736472624874,303.0726302386999,229
495405000,-233596.32868265314,65508.5626804115,-168087.76600224164,297.78778097502186,302.7060204137498,229
495410000,-233022.90504752588,65517.06144786242,-167505.84359966347,297.82641453675296,303.5021347419119,229
495415000,-233000.31150676007,66044.65750331944,-166955.65400344064,300.2247522834107,303.19641566340334,229
495420000,-233175.7299941769,66128.85309846525,-167046.87689571164,300.60748727896623,302.1225170008741,229
495425000,-234117.32895012642,65333.31961091724,-168784.00933920918,296.991163820551,301.1221042747826,229
495430000,-234609.17388444673,65877.04705880699,-168732.12682563975,299.46283139402857,299.74268559955954,229
495435000,-233605.20632776408,65732.7294636952,-167872.47686406889,298.80679476850145,302.20070892674613,229
495440000,-234124.772837769,65207.409239339,-168917.36359843,296.41880245861813,302.1347816146743,229
495445000,-233924.98903665598,65678.31657177559,-168246.6724648804,298.5594455109666,302.4200151281426,229
495450000,-233555.45019446942,65793.68928294955,-167761.76091151987,299.08390494405137,303.382397805856,229
495455000,-233421.35876755696,65679.18029217888,-167742.17847537808,298.56337179742064,304.22639020125393,229
495460000,-233757.6321315423,65333.75808783993,-168423.87404370238,296.9931570419632,300.85494649045893,229
495465000,-233070.71962741157,66026.64486337849,-167044.07476403308,300.14287071162767,303.530069758491,229
495470000,-233751.1259717499,66242.23707214813,-167508.88889960176,301.12290634083575,300.85585831300773,229
495475000,-234256.2496243345,65405.266526063904,-168850.9830982706,297.318218961633,302.41843151843466,229
495480000,-233256.25313372188,65773.42103671888,-167482.832097003,298.99176987311824,303.18639924620857,229
495485000,-233506.26197493682,65087.62562442105,-168418.63635051576,295.8742920095399,302.3978893541827,229
495490000,-233792.77995734708,65651.149089696,-168141.63086765108,298.4359480035854,302.17104553041435,229
495495000,-233339.90606595017,66098.62975921802,-167241.27630673215,300.4700985047385,301.5004064491252,229
495500000,-233071.85684450367,65868.28831049905,-167203.56853400462,299.4230160154579,302.36501145733735,229
495505000,-234056.23821830004,65821.96830140922,-168234.26991689083,299.21245525580736,302.17727836786366,229
495510000,-233070.9562281766,65382.5110635974,-167688.4451645792,297.21477754274525,302.5558586554405,229
495515000,-234143.13973123673,65159.856660009595,-168983.28307122714,296.20263870080186,303.2034480942594,229
495520000,-232634.709243936,65715.94038861617,-166918.76885531982,298.7304752583819,304.13552688487215,229
495525000,-233279.72426843666,66002.84552745963,-167276.87874097703,300.03468406942443,302.9278802609103,229
495530000,-233747.2889749813,66093.0951189514,-167654.1938560299,300.4449392251565,302.71197091697354,229
495535000,-233447.3791054876,65233.12263061304,-168214.25647487456,296.53568998317263,301.11466688531226,229
495540000,-232832.44675697293,65647.65677958433,-167184.7899773886,298.42007271589654,303.9106719088591,229
495545000,-232663.5984975465,64814.47377778124,-167849.12471976527,294.6326026951684,302.8529771920528,229
495550000,-233884.41463498655,65639.86309195799,-168244.55154302856,298.38464429480325,301.1464726523744,229
495555000,-233240.31384550524,65008.226050284225,-168232.087795221,295.51335868990776,302.6520578935965,229
495560000,-234210.6611784997,65057.09927512333,-169153.56190337637,295.73552581705013,301.1840686665545,229
495565000,-233353.61027244222,66003.9547429175,-167349.65552952472,300.0397263233879,302.4205781493717,229
495570000,-233137.2951711479,64881.84017488465,-168255.45499626326,294.9388357902765,303.2176656560471,229
495575000,-232553.145502178,65383.91707498103,-167169.22842719697,297.2211689669015,302.30317509312016,229
495580000,-232985.57744582626,66282.55006876308,-166703.02737706318,301.30616051884283,304.420459810284,229
495585000,-233449.06777254562,65927.7529869969,-167521.31478554872,299.6933295948763,301.5135330291969,229
495590000,-233198.40961391781,65080.33496003901,-168118.0746538788,295.8411502234995,301.96516783060736,229
495595000,-233398.93727004412,65879.97766997182,-167518.9596000723,299.4761533195902,303.6856966840372,229
495600000,-233788.8318034415,65341.976387537354,-168446.85541590417,297.03051565784705,301.1958445539896,229
495605000,-233800.02760354918,65579.2676398143,-168220.7599637349,298.1091904534622,302.5826022311904,229
495610000,-232598.5066888947,65374.27044496266,-167224.23624393204,297.17731746979155,302.69807738104504,229
495615000,-232625.49124491075,65015.418006610125,-167610.07323830063,295.5460517704384,302.73785858304706,229
495620000,-233743.17382519692,65537.52288497251,-168205.6509402244,297.9194278117091,304.386911891857,229
495625000,-233501.10714315344,65533.22935146367,-167967.87779168977,297.89991033546136,301.82393626804037,229
495630000,-233193.73788919766,65509.53462926007,-167684.20325993758,297.7921992446189,303.7723531851189,229
495635000,-233542.56995938835,65608.26223004021,-167934.30772934813,298.2409935999574,300.7531633770148,229
495640000,-233282.67744325637,65883.39782604587,-167399.2796172105,299.49170061060386,302.74742188230096,229
495645000,-234683.9083394187,65590.73936399282,-169093.16897542588,298.1613384345398,300.8510670493723,229
495650000,-233205.75251151295,65609.26263555989,-167596.48987595306,298.2455412274368,304.03446928357636,229
495655000,-233764.47716161516,65485.431384508964,-168279.0457771062,297.68263109848596,303.00250173090916,229
495660000,-233973.66266576154,66063.90282641971,-167909.75983934183,300.31223736666817,300.62855554791184,229
495665000,-232583.16163434787,65935.29926769005,-166647.86236665782,299.72763335747277,305.28158279118696,229
495670000,-232984.68896876555,65101.72057121247,-167882.96839755308,295.938364594195,302.3153612610979,229
495675000,-233165.58878911473,65441.06407006743,-167724.5247190473,297.4809468670699,304.1159313917183,229
495680000,-233475.97871471196,65437.5053110983,-168038.47340361367,297.46476951722315,302.87094572684896,229
495685000,-234174.0376738808,65920.32650021289,-168253.71117366792,299.6595703895241,302.11390695527314,229
495690000,-234166.97804461326,65567.79421997817,-168599.1838246351,298.05703476429125,300.3973626838613,229
495695000,-233508.9749647146,65514.463686498464,-167994.51127821615,297.8146056745154,303.115485093112,229
495700000,-233815.6833546362,65377.75917116797,-168437.92418346822,297.19317646581584,303.15930890785006,229
495705000,-233855.6318795306,65698.8591773833,-168156.7727021473,298.6528277603866,303.5056249037472,229
495710000,-233542.37486815779,66206.77885377518,-167335.5960143826,300.96172093644634,302.642916890733,229
495715000,-233659.692519275,65394.99025810999,-168264.70226116502,297.27150526642293,300.32883220171345,229
495720000,-233565.803537108,65160.949786684476,-168404.85375042353,296.20760781863186,300.8665810920695,229
495725000,-233143.8151624042,65936.4895753027,-167207.3255871015,299.73304423886213,302.53955140649435,229
495730000,-233356.9853400956,65492.02968758764,-167864.95565250795,297.71262555953956,302.7762200823544,229
495735000,-233260.50513135619,65808.2446602243,-167452.26047113189,299.15007054626506,302.1560877253883,229
495740000,-234036.27577157528,65424.52941995306,-168611.74635162222,297.40578391790285,300.5194994058405,229
495745000,-234382.17583083455,66048.87505513232,-168333.30077570223,300.24392436327497,302.1492644523379,229
495750000,-234113.69487864804,65667.64578509063,-168446.0490935574,298.5109384187919,300.54991240904087,229
495755000,-233310.1311589931,65929.8113817242,-167380.31977726892,299.7026866128466,303.5622368441604,229
495760000,-233323.80283328705,65232.69584966276,-168091.10698362428,296.5337499291256,302.84107726973485,229
495765000,-234256.0988116667,65669.29641105788,-168586.80240060884,298.51844180802675,301.3046329325468,229
495770000,-233726.94218464196,65868.7663108774,-167858.17587376456,299.42518890196544,301.29077043597636,229
495775000,-234138.35452391673,65013.85188167117,-169124.50264224556,295.53893250463227,300.711074338291,229
495780000,-233951.96620013285,65097.41914261156,-168854.5470575213,295.9188112285634,301.3614501788652,229
495785000,-233263.0167652003,66016.69808349796,-167246.31868170234,300.09765479805435,303.10920426090775,229
495790000,-233902.9409970129,65678.7459120124,-168224.19508500048,298.56139719897766,301.55097077415206,229
495795000,-233911.99477923475,65283.13291953772,-168628.86185969703,296.76302595812683,302.62495619421674,229
495800000,-234122.87143781246,65638.70938422414,-168484.1620535883,298.37939978856014,302.2320602788211,229
495805000,-233352.44126874767,65920.96626297606,-167431.47500577162,299.6624786129044,301.56952067855957,229
495810000,-233771.649047571,64951.247013255546,-168820.40203431546,295.25434429080326,300.9264732906416,229
495815000,-233341.85763249942,65233.30239366618,-168108.55523883324,296.53650714719674,301.8983730902555,229
495820000,-234495.69995962596,65768.07545480691,-168727.62450481905,298.96747001199395,303.5330331686424,229
495825000,-233368.1148045587,65075.33874367719,-168292.7760608815,295.8184385027293,304.8321358284111,229
495830000,-232871.50506560155,65853.6958067799,-167017.80925882165,299.35668164444456,303.8829856764028,229
495835000,-233083.75041623577,65691.48190248571,-167392.26851375005,298.61929226164403,303.5254308209395,229
495840000,-233221.760058993,65687.01912200137,-167534.74093699164,298.59900542519034,302.1180290622507,229
495845000,-233746.54629407288,65161.4405953316,-168585.10569874127,296.2098389287636,300.00042422156156,229
495850000,-232914.58677648497,65243.93675041862,-167670.65002606635,296.58484863676443,303.71971086941755,229
495855000,-234315.5161476666,65742.51568063849,-168573.00046702812,298.8512807976317,301.9492821188752,229
495860000,-232991.47812107857,66281.60508251074,-166709.87303856784,301.30186481538624,303.24654540726334,229
495865000,-232986.26780280937,65555.12739997136,-167431.140402838,297.9994541356299,303.7112589641798,229
495870000,-233326.1862931538,65637.96999076506,-167688.21630238873,298.376038665549,302.48400702540135,229
495875000,-232242.72810517182,65910.85016892466,-166331.87793624715,299.61649303366954,305.7675751999331,229
495880000,-232890.28934457083,65795.79733754287,-167094.49200702796,299.0934877050498,302.8431004365771,229
495885000,-233376.90914232633,65136.921769573004,-168239.98737275333,296.0983816411051,304.6545382682818,229
495890000,-233345.98955119099,65859.93032492895,-167486.05922626203,299.3850224177586,302.2330890466465,229
495895000,-233795.18021881208,65617.90571303945,-168177.27450577263,298.2848307913979,303.63021044501835,229
495900000,-233166.4319755463,64956.04414366814,-168210.38783187815,295.27615100983616,304.3667377954589,229
495905000,-233665.2395498869,65265.49820256687,-168399.74134732003,296.6828623425627,303.03818298070047,229
495910000,-234191.41012507048,65840.45130160823,-168350.95882346225,299.2964749837608,303.3508012393243,229
495915000,-233587.1258437354,65715.47609458503,-167871.64974915038,298.72836467796924,303.6572574613365,229
495920000,-233212.56707401294,66324.01092235954,-166888.5561516534,301.4946326068361,303.2331683230179,229
495925000,-234396.23148390208,65886.86642801063,-168509.36505589145,299.50746812617604,301.41488705318415,229
495930000,-233865.85920149484,66448.63157753227,-167417.22762396256,302.0611311964722,301.0249679406683,229
495935000,-233569.26562207635,65377.81689173932,-168191.44873033703,297.19343885106986,301.05736381136455,229
495940000,-233886.04235134763,64993.19211271517,-168892.85023863247,295.4450176559296,302.2812291625632,229
495945000,-233581.34972541872,66015.48061734193,-167565.8691080768,300.0921204597911,303.13430478223046,229
495950000,-231755.78035356314,64906.10901678959,-166849.67133677355,295.0491567053142,304.4654929134826,229
495955000,-233567.71640334185,65546.33067836359,-168021.38572497826,297.95946613863765,302.3860113106906,229
495960000,-232384.01503188745,65387.919526380254,-166996.0955055072,297.23936324673093,303.1094646987954,229
495965000,-233690.2417406789,65503.02564062742,-168187.21610005148,297.76261078775156,302.64413432982735,229
495970000,-233118.4901928571,65396.4284939362,-167722.0616989209,297.2780431759371,302.70054928235646,229
495975000,-233575.7969983525,65090.6781905368,-168485.1188078157,295.8881683159751,301.1639209045891,229
495980000,-233879.26024820586,65240.5524983792,-168638.70774982666,296.5694645577396,302.3607646697562,229
495985000,-233799.55739316833,65478.78248131217,-168320.77491185616,297.65240662022114,301.9431322710948,229
495990000,-233015.64363758522,65101.45850074047,-167914.18513684475,295.937173278417,303.54151971652476,229
495995000,-234006.9012792795,65738.30266327632,-168268.59861600318,298.83212933040124,301.3339635241776,229
496000000,-233988.2972217251,65510.45166286721,-168477.8455588579,297.79636788138606,300.31338829452324,229
496005000,-234299.43197897798,65160.846448708326,-169138.58553026966,296.20713806650565,301.0512337294657,229
496010000,-234109.67367416294,65710.46762313903,-168399.2060510239,298.7055972482325,302.1869171658785,229
496015000,-233111.80782746756,64875.30800034868,-168236.49982711888,294.90914193529915,301.68236714191187,229
496020000,-234356.14660638478,66254.10039826657,-168102.0462081182,301.1768344597754,301.1491465826687,229
496025000,-232789.08674120624,65299.756225356505,-167489.33051584972,296.83859191698315,302.6111832558682,229
496030000,-233260.538872384,65390.80387124885,-167869.73500113515,297.2524748557,302.0391120038205,229
496035000,-233512.75865664356,65012.13727211274,-168500.62138453082,295.5311382598076,302.248909137303,229
496040000,-232250.22834696923,65783.61526056667,-166466.61308640256,299.03811061353724,304.92888726114074,229
496045000,-233377.65309500718,66451.06289746193,-166926.59019754524,302.0721834518884,302.76981021619554,229
496050000,-233157.83699236717,65093.34649051202,-168064.49050185515,295.9002978315084,303.19258418625344,229
496055000,-234393.82961451984,65398.39543676854,-168995.4341777513,297.28698447333977,299.42626737587983,229
496060000,-234300.03561725956,65003.50986682184,-169296.52575043772,295.4919199382321,301.1285302727241,229
496065000,-233714.36255531386,66231.60186876293,-167482.76068655093,301.0745610026584,302.6073173601867,229
496070000,-232663.19149290607,66267.6048776249,-166395.58661528118,301.23822290697666,301.66247328640134,229
496075000,-233892.11862567463,65378.92625059397,-168513.19237508066,297.19848175688423,302.38194058814327,229
496080000,-233980.1853316361,65206.286488445476,-168773.89884319063,296.4136986754867,302.7275037800885,229
496085000,-233680.37095504184,66031.48513008247,-167648.88582495938,300.16487351892687,302.3815922686651,229
496090000,-233795.1358064562,66061.1626035624,-167733.9732028938,300.2997809052429,301.63355765713135,229
496095000,-233991.54304663977,65698.72302214359,-168292.82002449618,298.6522088280662,302.2811252619456,229
496100000,-234665.3937092442,66029.35966401733,-168636.03404522687,300.1552116091371,301.2237534210258,229
496105000,-233100.92258123355,65452.876022881246,-167648.0465583523,297.5346414540595,302.2430938149752,229
496110000,-234687.40321382415,65490.351014029584,-169197.05219979456,297.70499467201313,300.7408482577201,229
496115000,-233936.01039666217,65789.62906840001,-168146.38132826216,299.0654480854131,301.81972704144636,229
496120000,-233769.98790563643,65432.71495119459,-168337.27295444184,297.4429935754618,302.4201842968595,229
496125000,-233904.7914094245,65739.42689945974,-168165.36450996477,298.83723986533977,303.38748339364554,229
496130000,-233213.1958305221,65984.30228032672,-167228.89355019538,299.95039047191835,303.0447490668694,229
496135000,-234023.8990716606,65606.39817876578,-168417.5008928948,298.2325200253601,302.5457024070447,229
496140000,-232603.19266207935,65733.7090700083,-166869.48359207105,298.8112478472788,305.18162657595144,229
496145000,-233959.28051462746,66250.16835770028,-167709.11215692718,301.1589602523889,302.67577794004006,229
496150000,-233885.6965223339,66317.48810072918,-167568.2084216047,301.46498126814816,302.40767810130353,229
496155000,-232373.80121470662,65684.30055823881,-166689.5006564678,298.58664742133305,304.0460037391267,229
496160000,-234251.72455672733,65835.9923624713,-168415.73219425604,299.276205609243,300.9523172676899,229
496165000,-233170.99926324096,66139.13282394991,-167031.86643929104,300.6542166913646,303.2245686103298,229
496170000,-234020.22139721946,65448.08987163624,-168572.13152558322,297.51288464395196,300.04825275818314,229
496175000,-233372.67237990862,66000.98389109736,-167371.68848881125,300.02622147249633,301.96326414989915,229
496180000,-233015.16087838053,64877.51538862137,-168137.64548975916,294.9191762457553,303.01245438714943,229
496185000,-233544.18822395406,65488.46491743758,-168055.72330651648,297.6964208841622,302.29679019221527,229
496190000,-234149.9926070196,66151.88841517415,-167998.10419184546,300.71220085481235,302.139294823898,229
496195000,-233292.82144654496,66369.07651308761,-166923.74493345735,301.69949105147504,302.72583793007897,229
496200000,-232722.9117614061,65394.52197022317,-167328.38979118294,297.2693765308048,303.6706915040668,229
496205000,-234082.54153283848,65391.22917186358,-168691.3123609749,297.25440818046127,300.591037411573,229
496210000,-233634.46776026464,65461.38029628061,-168173.08746398403,297.5733000446434,302.44189553216813,229
496215000,-233364.99013149645,65421.89643052197,-167943.09370097448,297.39381491647873,302.475951134645,229
496220000,-233815.1759991357,65657.47193775745,-168157.70406137826,298.4646903056085,302.46684395922176,229
496225000,-233701.31729233172,65005.698584171245,-168695.61870816047,295.5018693747026,300.90155862869983,229
496230000,-233538.99610115984,65383.33645235794,-168155.6596488019,297.2185295818281,302.0268443596222,229
496235000,-232832.1286065369,65957.93960215425,-166874.18900438264,299.83055142932113,302.84846089989895,229
496240000,-233159.71023716847,65365.77605611738,-167793.9341810511,297.13870381225615,302.0881507764737,229
496245000,-233441.18931932747,65061.15371776023,-168380.03560156724,295.75395643781985,302.8956100288919,229
496250000,-234608.69916873006,65455.85164787306,-169152.847520857,297.548168002759,302.6130661334802,229
496255000,-233877.97030399367,65445.702911532484,-168432.2673924612,297.50203403872587,300.69395304498624,229
496260000,-233858.03942123218,65679.69655169838,-168178.3428695338,298.5657186017227,302.61827010575837,229
496265000,-232399.00512492028,66161.20222898328,-166237.802895937,300.7545394412986,302.66085457525986,229
496270000,-233430.46045358526,65272.753521250794,-168157.70693233446,296.71584345469137,302.87368525230335,229
496275000,-233678.58229317633,65336.58581350336,-168341.99647967296,297.00601127225104,304.26824420645505,229
496280000,-233447.25738976616,64835.98958603456,-168611.2678037316,294.730408913676,302.7167043740022,229
496285000,-234164.76195391966,66399.75060995307,-167765.0113439666,301.8389288725053,302.0244794138412,229
496290000,-234579.98947845655,64981.73712591524,-169598.2523525413,295.392945759361,300.4879386914534,229
496295000,-233943.18260366702,65448.01638327073,-168495.1662203963,297.51255058171034,301.0696698786782,229
496300000,-233770.97473369213,65228.96814301936,-168542.00659067277,296.51680457963164,302.6279585366378,229
496305000,-232612.31716534588,64991.733449655585,-167620.5837156903,295.43838688862326,302.1468256627145,229
496310000,-234713.83256459655,65217.60809428885,-169496.2244703077,296.4651642510271,300.52957376201,229
496315000,-233027.99571049772,65584.30834710563,-167443.6873633921,298.1321044203913,302.4751163670281,229
496320000,-234070.09011486545,66222.04647835944,-167848.04363650602,301.0311242611367,302.7979944448034,229
496325000,-233049.28484506998,65168.78923618153,-167880.49560888845,296.2432442633083,302.50667067114426,229
496330000,-232924.39705788926,64953.15134357943,-167971.24571430983,295.26300096526217,301.52032987606884,229
496335000,-233740.2969447344,65558.64862255714,-168181.64832217727,298.01546085318313,304.4061385033553,229
496340000,-233423.35798291606,66085.75015671866,-167337.6078261974,300.4115506128112,302.83280568133375,229
496345000,-234611.61070359545,64622.82584444372,-169988.78485915172,293.76141257189477,302.8511462913634,229
496350000,-233547.3287150585,65515.53155372324,-168031.79716133527,297.81945996833946,302.1264399369818,229
496355000,-233581.80108567025,65560.59679721709,-168021.20428845315,298.0243168345266,302.35465905376486,229
496360000,-233779.25525901513,65647.16843329239,-168132.08682572274,298.4178527990998,302.02547816831105,229
496365000,-232331.36704977718,65884.21707251959,-166447.1499772576,299.4954247281772,303.16927511859734,229
496370000,-233359.34265090502,65326.50196146889,-168032.84068943613,296.9601722582633,303.2105266807601,229
496375000,-232358.5584151356,64542.40765661476,-167816.15075852085,293.3958488543629,304.8407054170878,229
496380000,-232907.03893504175,65520.95920427109,-167386.07973077067,297.84413289576173,302.4312486279514,229
496385000,-233830.18580938806,64738.866216724506,-169091.31959266355,294.28890704820606,302.33451823713534,229
496390000,-233566.92813553684,65899.0765177387,-167667.85161779815,299.56297255760984,302.85978166289715,229
496395000,-234627.87986670458,65747.4126393674,-168880.46722733718,298.87354131463496,301.00338262767565,229
496400000,-232651.59816301079,65307.36956834572,-167344.22859466507,296.87320053029714,303.69913696965875,229
496405000,-233257.81108923303,65882.72311755829,-167375.08797167474,299.4886335315061,302.16639681392206,229
496410000,-233551.49520808598,65406.73573579779,-168144.7594722882,297.3248976718434,301.97104422946103,229
496415000,-232801.62376621086,65324.4548806769,-167477.16888553396,296.95086667099986,303.5068471605261,229
496420000,-233543.01047963765,65606.56936483388,-167936.44111480378,298.2332982002622,303.14771715764255,229
496425000,-233646.0773423335,65601.57953188158,-168044.49781045193,298.2106154970933,302.3320467931507,229
496430000,-233705.77817464224,65180.31201998482,-168525.46615465742,296.29562435041504,302.63867685519403,229
496435000,-234020.0559454325,65362.03041704133,-168658.02552839118,297.1216769457955,301.64544103515937,229
496440000,-233688.12193531287,65646.96405205259,-168041.15788326028,298.4169237261148,301.97078665178924,229
496445000,-232615.82945998805,65602.27208579052,-167013.55737419752,298.2137636976233,303.0622278107717,229
496450000,-233932.2108271243,65411.414782578824,-168520.79604454548,297.3461676081844,301.4922656798618,229
496455000,-234144.11961641652,66210.41412262362,-167933.7054937929,300.97824608368416,303.05619612546974,229
496460000,-233233.92236692598,65383.290574591054,-167850.63179233493,297.21832103140605,301.8887243284091,229
496465000,-233786.0749941077,65712.58239763463,-168073.49259647308,298.7152105564557,302.1456568199691,229
496470000,-232792.7407532928,65866.87859609141,-166925.8621572014,299.4166077581541,303.3198586018109,229
